DIRECTORY,FILE,ocr_google
plakatfotos,DSC_0050.JPG,A TALE OF GOLDEN KEYS|THE ONLY THING THAT'S REAL|DAS NEUE ALBUM|AB SOFORT|ÜBERALL ERHÄLTLICH.|07.09.21 LIVE|Berlin - Frannz Club|LISTEN|www.ataleofgoldenkeys.com|BROKENSILENCE|MT PROTEST|Artra W|UNBEFUGTES BEKLEBEN VERBOTEN|deha|2OMOURANUNGEN WERDEN NACH 303 BIGB VERFOLGTLAUFTRAGGEBER HAFTEN FOR IHRE|KREUZBERG MUSIK PRon|
plakatfotos,DSC_0051.JPG,AKADEMIE DER KÜNSTE|INP|be|Arte|taze|radiu|OSTKREUZ|Kontinent|–Auf der|Suche nach|Europa|Agentur der|Fotografen|Akademie|der Künste|2. Oktober|2020–|10. Januar|2021|1|2|AKADEMIE DER KI NSTE|
plakatfotos,DSC_0052.JPG,FELIX|12 JAHRE|12|e Lesung|TAGE|Festiv|30.9 - 11.10|HA|ON|MH|Hauptstr.15/Rumnelsburg/Ost-X|le>|TRETEM|HIMMEL|2020|sisyphos|
plakatfotos,DSC_0053.JPG,DAS|FE|STIV|A|FREIER|EINTRITT|S ELBST|GE BA U|E MUS|K|12.SEPT &S UP|→RAW|11.SEPT 12.SEPT|RAW-GELÄNDE|Revaler Straße 99 10245|& MU CKE|4|KONZERTE O|ERÖFFNUNG|INSTALLATIONEN OC|10. SEPT|HAUS DER STATISTIK|WORKSHOPSO|Karl-Marx-AIlee 1 10178|AUSSTELLUNG O|PROGRAMM AUF|SELBSTGEBAUTEMUSIK.DE|SUPPE|MUCKE|K|ARTS OF THE|WORKING CLASS|Jungle.world taze|BOARD|HIMMEL|2020|
plakatfotos,DSC_0054.JPG,itterfest|12. - 13. Septembėr|Schloss|OSS|Diedersdcr-|U.IT|IDE|M|Märchenerzähler & Mv|Akrobatik- & Feuershe|Ritterkän|am Boden|la|begehbares Ritterlas •|s kl|che K|& M|rad|and|Tickets im|Online-VVK|Für's kleir|k:|Märchenbühne historische Kir. ele|Bogen- & Armbrustschießen Axt- & Mes fen|Historisches Handkurbel-Karusse|en|ual|Cre|Fressen und Sa|Deftiges vom Grill Zuckerbäcker|Fladenbäcker Lángos|Marktzeiten: Sa. 10 - ACIC|ad|10|Ww w.carnica-spectacul|
plakatfotos,DSC_0055.JPG,ANER &ULAYO|Festivala|Frimên Kurdi|10.Kurdisches|Filmfestival|Berlin 08-14|oktober|2020|ALDOM|ONL|ANER& AYO|LDOM|LAK|
plakatfotos,DSC_0056.JPG,12.-21. JUNI|REBELLION WAVE|DIGITAL & DEZENTRAL|MO15.06.|11 UHR INVALIDENPARK (BMWI)|1 WOCHE DEUTSCHLANDWEITE AKTIONEN|ALLE INFOS HIER:|TELEGRAM & extinction|rebellion DE|wwW.T.ME/BERLINACTION2020|SOCIAL MEDIA|WITal.|HVS|PLAKAT|kulturpiakatiorung|
plakatfotos,DSC_0057.JPG,30 TAGE KUNSTIM KIEZ|kommt vorbet|Vernissage|samstag|26.09.2020 - 19uhr|alle infos unter|@30tagekunstimkiez|auch sichtbar ohne insta konto|berthelsdorfer strasse 5-12043 berlin (neuköln)|@yveskervoelen|@susan buckOW|@sonjaschoen|
plakatfotos,DSC_0058.JPG,前加网咖加圆三|A59|471|20%|AUF ALLES|HALAL|THRONBURGER|EST. 2013|Neueröffnung |22.10.2020|Wilhelminenhofstraße 65|12459 Berlin|thronburgerberlin|thronburger|
plakatfotos,DSC_0059.JPG,söhne mannheims|M|Samstag|ЕCHT.|LIVE.|24.10.2020|19.00 Uhr|Einlass 17.00 Uhr|Ort: Zentraler Festplatz|Kurt-Schumacher-Damm 207|13405 Berlin|Tickets unter:|Powered by:|www.sm-live.ticket.io|LEWELUP|TV bocx|FOLA DELICIEOUS WORL|flexible packaging|
plakatfotos,DSC_0060.JPG,Stiftung Planetarium Berlin|SCHWARZE LÖCHER|Neu ab 20.02.2020 Nur im Planetarium|Planetarium am Insulaner|Wilhelm-Foerster-Sternwarte|www.planetarium.berlin|f zeiss.grossplanetarium|f planetarium.berlin|* stiftungplanetariumberlin|Zeiss-Großplanetarium|Gestaltung gello benBik k Painutariam SatLC|
plakatfotos,DSC_0061.JPG,S O RUEK POLSKO NIEMIECKI ODER|IEDERLAUSCHEN|AMRAND 27-28.07.19|TIW|WAL NA ONTE NATURY|CROSED|KRAJ 00Cz|STADT-LAND-HEIMAT|limitionNe Tiokets|THEATER AM RAND|MADE BY YOU|LELTEN BEIN|FAMILIEN|KRAMBABULA ERESA BERGMAN|BRODACZE LIVE ACT TRUPIEGI|JULIA BIŁAT & FELIX KOMOLL|THE BENJA MEN BUBBA HO-TEP|RIDERS CONNECTION|OHOIKOKO PETRA NACHTMANOVA|STEREUCHEMISTRY|ZUSTRA|JEDES TICKET SPRACHEN GUTSCHEIN VON|OPON NA KURS YKOWY O BASS|GRAFS|FESTIVALGELANDE BEIM THEATER AM RAND IN ZOLLBRUCKE ODERAUE!|DRIZER FEITE|AMRAN|LIEDERLAUSCHEN.de|TICKETS BILETY|evenibrite|filtz-kola|a|INE|trans|VOCALE|MOZ.de|WAKE UP|BAD FREJENWALDE|onfabrik.eu|tinazinnoberi www.tin|RESGAE ROCK|SOULJAZ|ODER|ELERTRO FOLK|ONK|M ZIEGENHO|O.|
plakatfotos,DSC_0062.JPG,ba|imekratie|r enal AGUSI|THEATER O|FRATZ I|FÜR DIE JU|23-26 0K|6-9 NOVEM|lalk sabeil|ON/Clébio Ovella (|Isabele Slad (D|# 5|an|Betina Andrae Cisa Asena|Senihuran Varatharajah|Do 5. November 20202Oh|LIVESTREAM|acudmachtneu.de|IND RENE CRAZIADLI|24.102 20 18 19 UHR|-UXEMBURG-PLATZ|prssentie|ARTS OF HE|DORKING CLASS|be dm|tazs|SAMSTAG 24.10.2020 18-19 UHR|ROSA-LUXEMBURG-PLATZ|NEBEN DER VOLKSBUIN|UND IREN GRAZIADL|DER BAU Gruppe/Kids / Isabel|Iba|schland) / ab / Mite|schland) / ab 9 Monate|
plakatfotos,DSC_0063.JPG,XIRT|festrwelt|WIRE|FLUXEM EXBERLINER|www.rambazamba-theater|PRÄSENTIERT VON|THEATER O.N. UND OFFENSIVE TANZ|FRATZ INTERNATIOM|FÜR DIE JÜNGSTEN|23.-26.OKTOBER 2020|6.-9. NOVEMBER 2020|o.N.|Theater o.N./Andreas Pichler (beutschlan|TL|SOWJETI|Kids I Isabelle Schad (Deutschland)  ab 5|hifts-art in movement (Frankreich/L|tober|Kreuzberg|GRIPS Theater (Deutschland)  ab 3 Jahre|Do SHO|UVES|LVE|Chuncl|ktober un|ARTS|Prenzlauer Berg|I ab o|Mitta|Wedding|Prenzlauer Bers|ROSA-LUXEMBURG-PLATZ|NEBEN DER VOLKSBUHNE|Schirmherr Klaus Loderer Seriator Tar Kultu tirkd FuropA von Nn|eieeriln|UND IRENE GRAZIADE|SAMSTAG 24.10.2020 18-19 UHR|Donn|LEGO|verwandelt!|(Deutschland)|/Deutschland)  ab 9 Monate||Wedding|Theater bN.TF. Bergmann B. Bindewald M. Pet|Berg|DER BAU|Prenzlauer|o.N./Clebio Oliveira (Deutschlano)  ab 3|
plakatfotos,DSC_0064.JPG,BER|KIN|GLO|BAL|BERLIN GLOBAL-Berlin Ausstellung im Humboldt Forum|AB 16. JANUAR 2021|STUTUNG|wOLTUR|R TE|HUMBOLDT|FORUM|BERLIN|www.berlin-global-ausstellung.de|
plakatfotos,DSC_0067.JPG,"P/Ini|Restaurant Breslau|GALE|ater!|Bebokcr|Tistagi|LIVE|GALERIE|SoS|STREAM|galeriewedding.de|facebook.com/galeriewi ding|instagram.com/galerievweding|(Soft Solida|Assem b|MarwaArsanios Lynhan Balatha-Helbock 8ASTAU|STAL|liñas|Bini Adamcik Ana Alenso|ebellion|మా ppe|is|Mari|Berrios bi'bak Rüzgâ|Cafe Clle Övül Ö. Durmuşoğl""|జ్యసత్తవణగ|edding|FAU Ber|Lamin Feministische Gesun|fana Jérémy Geeraert|Paz Gu|Yassit|Kaus Lederer|da|vara Ayşe Güleç Naa|Narl Haj Saleh Carrie|Hoa Heidenreich Hände|Foun ani|పీట రుబలయaba|Han|ller MINCO Ute Müller|Arlette-LouiseNdakoze Solvej Helweg|aik|Se of Tupamaras Julian|Gerhe Marie Jacobsen. Katia|Ewa Mai Komander• Lisette Lag|Zoë Claire ska María do Mar Cast|WEDDING|Margara Tsomou DIE VIELEN|ke Nastaran|Christopher Weickenmeier u.a|be|VOC|Betonhalle l silent green|Gerichtstrafze 35 1 13347 Berlin|taz|BERLINARTLINK|bis 14.11.2020|12.11.|EUSKI-ElI (ortiña|Expinctio Rebetjon|dheiksrecha.cheorupe|O Var|Tischl|"
plakatfotos,DSC_0068.JPG,2 CUT|3|- klc r|COMPANY|CHRISTOPH|WINKLER|SOPHIEN|SÆLE|ift|FINDET ONLINE STATT!|TE W|Spnatsvernal|Kurnd t|A PERFORMATIVE MIXTAPE|FOR MARK FISHER|bemi Berlin|Seralsverealtuung|fo Kultur bnd Europa|W|TANZ|JONDS|DARSTELLENDE|KUNSTE|NOVEMBER 12 13 14|Dua Braltiagie der Bunstesregiens|for Kultut nd Meden|TH|20.00 UHR|taz|IT'S ALL FORGOTTEN NOW|SOPHIENSAELE.COM|Jangry.com FOTO Gabriella Fiore|
plakatfotos,Image 2020-10-31 at 13.11.24.jpeg,MENSCH MEEA|Hayır|Psytrance Techno|Downtempo Punk|Rap Workshops|Performance|Theatre & móre|21. - 23.08.2020|@ Klingemühle Friedland|Tickets & Berlin-Shuttle:|entropiefestival.de|
plakatfotos,Image 2020-10-31 at 13.44.15.jpeg,W|tw.ה- techno|19.10.2019|KOSTENLOSER EINTRITT|ORT:|HOCHSCHULE FÜR TECHNIK UND WIRTSCHAFT|BERLIN (HTW BERLIN)|CAMPUS|WILHELMINENHOF|ΖΕIT:|15:00 - 20:00|20:00 - OPENEND|OPENAIR|INDOOR|WELCO ME 2 H TW|TECHN O EDIT|PREISE|STUDENTENEREUNDLE CHE|
plakatfotos,Image 2020-10-31 at 13.46.37.jpeg,bloctrorn|21.09.19|Schabe gib acht|Berlin Wedding|synth|minimal|flexiwave|Plue Vear Anniversary of|WOLF CITE|TANZ DEN UNTERGRUND|
plakatfotos,Image 2020-11-02 at 08.28.35.jpeg,"Stitung|Schloas Neuhardenberg|Maximal|minimal|Verzicht:|Notwendigkeit oder|Zeitgeistphänomen?|Podiumsgespräch mit|Werner „Tiki"" Küstenmacher Milena Glimbovski|und Thomas Macho|Moderation: Harald Asel Inforadio (rbb)|So 1.11.2020 16 Uhr|Großer Saal|schlossneuhardenberg.de|ten afera|E uperin den|In e|"
plakatfotos,IMG_2404.HEIC,berlin|circus|festival|winter|18. dez – 3. jan|tempelhofer feld|BRLN|CRCS|FSTVL|FLUXOM|arÜNBerlin|INSTITUT|ftz-kola|O PAULANER|Druckhaun|TIOKETS DE|clrcusnext|R BA LA|bemi|FRANÇXIS|Coly e|C Bu oyans|vlin|2ו|
plakatfotos,IMG_2436.jpg,Living the|City|ermin|ell|Eine Ausstellung 59-|25.9.-|20.12.|Eine|über|über Städte Menschen|und Geschichten|und C|20|20|PRES|Stadt|leben|St|Flughafen Tempelhof|Platz der Luftbrücke|Eine Ausstellung des:|Di 10-20 Uhr|Eintritt frei Mi. F. Sa So 12-20 Uhr|Bundesministerium|AI des Innern für Bau|Do 12-22 Uhr|GloMinistarstvo prostora Marko|Fotos: Aasemble Maas dlo rg Loit 827-Kunst und|und Heimat|NATIONALE|STADTENTWICKLUNGS|Rupena: S|Badung Aris Kress Weve Clty Piaza Claude Somol|Xiaotu Wang lack (W B Nicela Zofir ZUS|Ossip van Duvenbode Pp Mallis|livingthecity.eu|Fotog Stin Beliaert: Jürg Eglik ExRotaprint xsentrikarte|rcklarm Alve Architecture|Bitte buchen Sie|Ihr Ticket vorab:|POLITIK|Ylmaz Vuru Mike Magnussen Diater Telomans|Tnymannc We Are Cily Plaza Claude Somot & Xiaofu|ng. Samir ZUS Ossip van Duivenbode Fred Ernst|Rotor Superflex|hr|an|in Friedrichshain|auf treatwell.de|info|
plakatfotos,IMG_2437.jpg,ZEBRA|Poetry Film|Festival|Gefördert durch:|Mit freundlicher Unterstützung durch:|Präsentiert von:|be miT Berlin|Singular Singulie|Plurality|* Québec|Auseartiges Ant|O GOETHE|Cm INSTITUT|Ritteg|SPORT|taz|berliner|fenster|EXBERLINER|I von Kanada|INTERNATIONALER|WETTBEWERB|22|FOKUS|KANADA/QUÉBEC|Design: studio stg|INTERNATIONALER|
plakatfotos,IMG_2438.jpg,Dię E|geförd|des Bunc|KUNST-WEH|BERLIN BIEN|25p|SCHULKINO|WOCHEN|PREMIERE 20 NOV 2020|21/22 NOV. + 03/04/05/06 DEZ|ES FALLT MIR|IMMER SO SCHWER|ORTE ZU VERLASSEN|AN DENEN|ICH NOCH NIE WAR|EN|VON MALTE SCHLÖSSER|ür|st|art|au|nt|THEATERD LSCOUNTER|de|FOTO: KATJA FELDMEIER|FOTO: KATJA FELDMEIER|
plakatfotos,IMG_2439.jpg,EIN|PLANET.|EINE|CHANCE.|AB 5.|REBELLIERE MIT UNS GEGEN|KLIMAKRISE & ARTENSTERBEN|MIT MASKE UND ABSTAND|#StopptDieZerstörung|ОКТОВER|extinction|rebellion|BERLIN|
plakatfotos,jazzfest.jpg,Berliner Festspiele|#JazzfestBerlin|TO0 MUCH|6UGAR|Jaratest ria at|etr|Dusmam|2 hr2 mtrun NORinto Ovel utuern|Dee te de|BERUNER monoso|wWall WIRE O a|SR2 »SWR2 WOR C|JAZZFEST|BERLIN|5.-|8.11.20|EORA|DIME|Henry|Threadgill|
plakatfotos,Plakat1.png,Veranstaltung im Hamburger Bahnhof - Museum für Gegenwart - Berlin © Staatliche Museen zu Berlin Hamburger Bahnhof - Museum für|Gegenwart - Berlin / Patrick Presch|Tribünengespräche|zur Sonderausstellung „Magical Soup. Medienkunst aus der Sammlung der Nationalgalerie der Friedrich|Christian Flick Collection im Hamburger Bahnhof und Leihgaben“ (6.9.2020 - 3.1.2021)|Termin: Fr 13.11.2020 16:30 Uhr - 17:30 Uhr|Ort: Hamburger Bahnhof - Museum für Gegenwart - Berlin|Angebot: Gespräch / Erwachsene|Anmeldung: erforderlich|Weitere Termine: Fr 11.12.2020|Einmal im Monat treten Menschen unterschiedlicher Disziplinen aUf der Tribüne in der Ausstellung|miteinander in einen Austausch. In Gesprächen oder Performances beleuchten sie die Ausstellung aus|verschiedenen Perspektiven.|Begrenzte Teilnehmerzahl. Bitte buchen Sie direkt ein Online-Eintrittsticket hinzU.|
insta_posters,101098618_285004835966331_1043777227474679864_n.jpg,PRECIOUS GEMS OF ILLUSTRATION AND HANDLETTERING|* BEA UTIF UL #|MATCHBOX|LABELS FROM ALL OVER|THE WORLD|MINISTERIUM FUR ILLUSTRATION|BOG|wilhelmwagenfeldhaus|
insta_posters,101135667_293418185011427_1883917225151497692_n.jpg,YPSZ|DOWNLOAD.|ENJOY FOLLOW|AND SHARE|erlebe|Really|insz|Lade|die|die A|Buf|erzahNedia dem|was|polnisch|dich typiach|ist|POLEN?|KENN ICH|NICHT! DERO|DOCH|
insta_posters,101316586_898567780627488_3236560064143258187_n.jpg,ERROR
insta_posters,101376070_170884107764848_3899571426546334252_n.jpg,COFFEE|FESTIVAL|218|BERLIN|MARKT|HALLE o Fo|NEUN|Www.BERLIN|COFFEEFESTIVAL|DE|31. AUG|-3. SEP|BOG|wilhelmwagenfeldhaus|
insta_posters,102559908_549513315933622_2911492410768001675_n.jpg,100 Beşte|Plakate|19|Deutschland|Osterreich|Schweiz|Zum Besuch der Ausstellung|sind Sie und Ihre Freunde|herzlich eingeladen.|16.6.-5.7 Matthäikirchplatz|10785 Berlin|Kulturforum Sa+So1-18h|Di-Fr 10-18 h|Berlin Eintrit|1UUE|BESTI|SPLA|KATE|Kunstbibliothek|Staatliche Museen zu Berlin|
insta_posters,103471446_120412716084223_8669126173501421073_n.jpg,DELA|Abad che|Masik|staatlichemuseenzuberlin|
insta_posters,103575822_696658387838385_2870428790461182450_n.jpg,100 Beşte|Plakate|19|Matthäikirchplatz|16.6.-5.7.|Kulturforum Sa+So11-18h|Berlin Frei|10785 Berlin|Di-Fr 10-18 h|Deutschland|Osterreich|Schweiz|Eintritt|IEST|PLA|KATE|Kunstbibliothek|Staatliche Museen zu Berlin|
insta_posters,103835566_564461350931592_4682874880269694519_n.jpg,"Guy|Baurdin|Pariser Avantgarde der Nachkriegszeit|Kabinettausstellung|Huseyin Özer. Junge Mode zwischen Orient und Okzident|verlängert bis|1.11.2020|15. 3. – 28. 6.|www.kunstverein-talstrasse.de|Kunsthalle|Talstrasse""|Halle (Saale)|"
insta_posters,103935285_290181525443619_2314830326477407272_n.jpg,1 Eundgang|HIC Offeehach|12-14 J|SOTREE|JEN 6.5.|KINO|REGARDE|MIT UNS|LIT|24.6.|ON|VAYA|27 82 2009 I|AULAGO IN BIEL|ETNTRITT|ENTREE 15|BUG HUMPUG HUMBUG|UMBU|Gus tav Mah ler|Sym pho nie N 3|Sym pho nie|or ches ter der|K Ber lin|Berlin er|Phil har monie|0405 2020|20 00 Uhr|UG|BUG|MBUG|HUMBUG|IUMBUG|del phi|Plux|Finissage|Serie|Serie|Serie|OFF|Sen|Serie|TELIER BLA19 LEMUIEA MEYER|HFG KMALSAUHE|
insta_posters,104113797_145526483772235_1579439068416207222_n.jpg,KUNSTMUSEUM|MORITZBURG|KULTUR|STIFTUNG|SACHSEN-|ANHALT|HALLESAALE|Karl Lagerfeld|FOTOGRAFIE|Die Retrospektive|08.03.2020 - 06.01.2021|www.lagerfeld-fotografie.de|In Kooperation mis|Ma Une ng von|Steidl|Partner|Saalesparkasse|NORD LB|O DB mdr KULTUR arte 8|U yf Arn D|
insta_posters,104146793_210465583337560_3475649620094696965_n.jpg,2020|Verlag Kettler|Herbst|Fall|Kunst|Fotografie|Grafik|Architektur|Art|Photography|Graphics|Architecture|17 k verlagkettler|
insta_posters,105489042_264709224760442_6535154118752305776_n.jpg,MAGIE DES|AUGENBLICKS|KUNSTMUSEUM MORITZBURG|HALLE|SAALE|um-moritzburg de|www.magiedesaugenblicks.com|
insta_posters,106129300_2656364571347400_3399293298031864999_n.jpg,Tier|Bilder|6|it|8. Mai bis|13. Sept. 2020|Gemäldegalerie|Dachau|rivatbesitz|
insta_posters,106171512_156999232566524_5730663168499310271_n.jpg,„ADAM|WO|BIST|החאתה|ADAM UBI ES?|ADAM WHERE ARE YOU?|DU|Eine Kunstinstallation|von Ilana Lewitan|STAATLICHES MUSEUM|17. Juni 2020 - 10. Januar 2021|AGYPTISCHER KUNST|STAATLICHES MUSEUM ÄGYPTISCHER KUNST|Gabelsbergerstraße 35 80333 München. Öffnungszeiten Di 10.00-20.00 Uhr Mi-So 10.00-18.00 Uhr|www.smaek.de|V Kunstareal|München|Kulturpartner R BAYERN|O Die Werlt|
insta_posters,107247240_202249288146073_5093357902384128651_n.jpg,flag 1 bin 13 U|GEIGER|MUNCHEN|atrwen-bayreuth de|useum-bayreuth.de|MÜNCHEN|BAYREUTH|ww.int|RUPPRECHT|ER GEIGER GE|RUPPRECE|POCHTUNG|FARBVERDICHTUNG|FAR|Shober 2020|2.4|kunst|kunst|12. Juli – 11. Oktober 2020|Al|GEIGER|museum|museum|bayreuth|bayreuth|Altes Barockrathaus Maximilianstraße 33 95444 Ba yreuth|Ausstellungshalle im Neuen Rathaus Luitpoldplatz 13 95444 Bayreuth|Sarina|Dienstag bis Sonntag 10 bis 17 Uhr Telefon 0921/76 453-10|BAYREUTH|Montag bis Danne|ALINCHEN|MUNC|his 17 Uhr Freitag 9 bis 15 UhrA GER|hayreuth.de|
insta_posters,110211230_188807355931000_3610267642187677454_n.jpg,WERNER BERG|IN BAYERN|LANDKREISGALERIE AUF SCHLOSS NEUBURG|AM BURGBERG 5 94127 NEUBURG AM INN DE|
insta_posters,110289017_1992949474170707_4079070562686202793_n.jpg,LIMESEUM|LEG-VIII-AVG K|www.generationes.de|SONDERAUSSTELLUNG|16.01.2020 – 13.09.2020|GENERATIONES|DIE SOLDATEN ROMS|Waffen- und Ausrüstungsentwicklung|in der römischen Kaiserzeit|
insta_posters,115807008_187387119413052_8783563067965086482_n.jpg,14:31|Grmup C|Hey haven't seen you in|like forever. Are you up to|anything today?|1junt dumped him|Heey how have you|been? i live in Pari|now. ben yga in|like for e. Are you ap to|anyth g today?. saos|Hey ven'i en you in|Hey haven't en you in|like forever.you up to|anything to|oi dn no|Hoy haven't se|like forever|anything tog|
insta_posters,115886611_287163372503767_7286330450184347662_n.jpg,IMAGINE TOMORROW|HUNDERTWASSER|SCHIELE|Partner des Leopold M|
insta_posters,115987653_892093651286359_5224293888553247369_n.jpg,LEOPOLD|MUSEUM|WIEDER|GEOFFNET!|MI-SO|10-18 UHR|IMAGINE TOMORROW|HUNDERTWASSER|SCHIELE|Partnerdes Leppold Museum|Kooparatlonipartner Medieepartner Procktsposor Forderer|Kronon|MuseumsQuartier Wien|MO U2 MuseumsQuartier|U3 Volkstheater|Die Hundertwasser|Gemeinnütziee|PrivatstiftunE Wien teitung|WIENER STADTISCHE|E BundeskanzleramtVERSICHERUNUŞVEREIN|OMV|w.leopoldmuseum.org|
insta_posters,115996726_301878371232342_2067883254087241262_n.jpg,"9:40|O MESSAGES|Group Chat|47 New Messages|sorry Julia|I can't.|tomorrow|is my moms|birthday|hey does|anyone know|how this|meme works?""|I don't get|Other Friend|A Od Neighbor o|School Friendo|Cousin|pain|Hey|you|關 圖|"
insta_posters,116046296_313515613032400_7719167412949196763_n.jpg,10:26|10:29|000|
insta_posters,116134390_2769083733370774_6828173014777757728_n.jpg,AUS DEM|BURGERLICHEN|HELDENLEBEN|FRANK|CASTORF|SCHAU|SPIEL|KÖLN|DEPOT 2|REGIE:|NACH CARL STERNHEIM|PREMIERE: 17 JAN 2020|WWW.SCHAUSPIEL.KOELN|A|Stadt Köln|
insta_posters,116204756_354610002203946_4191444130344760103_n.jpg,IsloB OBüra|KLYBECKSTRASSE SE|4057 BASEL|230|v f 9Nachwuchs-|förderpreis für|Fotografie 2|19|04 11 2019|18Uhr|Florian Spring + Fred Uhlig|Talks|AUSETELLUNG BIS 9.112019|M- SA 14-1a UHR|Vernissage24102019|18Uhr|ne E --|
insta_posters,116238037_757922655036766_6693314581453902665_n.jpg,DEUTSCHE ERSTAUFFÜHRUNG|24. MAI 2019 OEPOT I|PARDON|WIRD|NICHT|GEGEBEN|SCHAU|SPIEL|KÖLN|NACH ALFRED DOBLIN|REGIE RAFAEL SANCHEZ|A|Stadt Köln|
insta_posters,116341703_2546773868759269_5433192974558977561_n.jpg,Typographic|Empowerment|with|Dafi|Kühne|in|Näfels|Switzerland|e|t u|2|i|t|e|f|Session I|June 16-29|2019|Session II|July 28-August 10|2019|www.typographic-summerprogram.ch|APPI> CO3|
insta_posters,116423355_120825109444736_1386855066589855583_n.jpg,DomQuartier|Salzburg|Residenzgalerie|Der Kuss der Musen|Festspiele göttlicher Inspiration|20.2.2020 10.1.2021|
insta_posters,116427932_230895481345736_897992578576762846_n.jpg,CENTER FO|VISUAL ART|HIDEKI NAKAJIMA:|MADE IN JAPAN. TOKYO|(Berlin edition)|Eröffnung:|07.|12.|2019|um|17:00 Uhr|Ausstellungsdauer:|08.|12.|2019-|31.01.2020|Center for Visual Arts Berlin|Unter den Eichen 101|12203 Berlin|www.cva-berlin.com|Öffinungszeiten:|Mo-Fr: 09:30-15:00|Sa/So: 13:00-17:00|Eintritt 5- Euro|Ermäßigt 3- Euro|
insta_posters,116443088_289903292436327_9045564678056065926_n.jpg,R entsteht diepes Mal im Machen|14.01.20% wmen verschn beten einem Themalombiriert|2000 Stitunanini Robotatan oder Oschinken mtSonett? w vermuten etwas Lustiges/|Ensam|&Oomeindom|Am 14 Januar ao 20 Utv im flestel in der Wiheimtrade 12 Bad Canstatt|ODAS|
insta_posters,116598615_1684803698335045_6254695147761676338_n.jpg,SOTREE|KINO|COLLECTIF ALINEA|7ALINEA KOLLEKTITV|PRASENTIERT DIE|SOIREE KINO|REGARDE|MIT UNS|ALINEA.CH/ INFOBALINEA.CH|VAYA|27.07.2019|UM 21:00|AU LAGO IN BIEL|EINTRITT|ENTREE: 15-|LEA T|A|
insta_posters,116713280_213919866624609_2769305624743896857_n.jpg,NACH EURIPIDES|DEPOT I|SCHAU|SPIEL|KÖLN|DEA|PREMIERE|12 APRIL 2019|REGIE: ROBERT BORGMANN|A|Stadt Köln|
insta_posters,116767491_2689089378018877_8458400815662515464_n.jpg,theater.willisau.ch|Beta-Version nach E.T.A. Hoffmann|Regie: Robin Andermatt|Theatergesellschaft Willisau|25. Oktober bis 22. November 2019 im Zeughaus Willisau|
insta_posters,116791774_711651663020430_8271811799775817114_n.jpg,NOURNE|TANZ|COLLECTIF ALINER|ALINEA KOLLEKTIV|PRASENTIERT DIE|JOURNEE TANZ|12.08.2019 UN 14:00|AU GRRBI TN BIEL|EINTRITT FUR ALLE|ENTREE POUR TOUT|ANDE 15-|TAN2|AVEC RYTHME|STUDTO|A|ALINEA.CH/INFOBALINEA.CH|
insta_posters,116795720_729883727848128_6912143790585528842_n.jpg,COLLECTTE|A|INEA. CH/INFODALINEA.CH|ALINEA KOLLEKTIV|ALINEA.CH/INFO8ALINEA|LADIVERSTIE IN DER|EA.CH/INFOSALI|ALINEA.CH/INFOOR|
insta_posters,116832536_147555407001845_5515072494384597167_n.jpg,TESTIVA|U|IT|M TA|E|6.-14.4.19|COMIC|IZERN|
insta_posters,117105510_297044571403950_6891183608080327178_n.jpg,DEUTSCHES|THEATER|BERLIN|
insta_posters,117202617_2536575696653083_4946308351269268597_n.jpg,FESTIVAL|T|MT|E|U|6.-14.4.19|1ZERN|
insta_posters,117202620_721129038709864_7336862227770555630_n.jpg,DEUTSCHES|THEATER|BERLIN|
insta_posters,117261842_323041652437508_2329921680362559733_n.jpg,DEUTSCHES|THEATER|BERLIN|ER|
insta_posters,117295673_3276769429074864_1735712076829572490_n.jpg,22. Rundgang|HfG Offenbach|12.-14. Juli|ON|hfg.|OFF|
insta_posters,117325923_754307088718485_8146341516063291214_n.jpg,DEUTSCHES|THEATER|BERLIN|
insta_posters,117351857_1225955897738462_81924750861083296_n.jpg,Vera Kox Amir Chasson Daniel Hundsdörfer|Caterina Gobbi Sandra Setzkorn Emma Grün|OUT|OF|OFF|a p|SPOILEROUitzowstrios|S/U-Westhafen|SA 21.9.|
insta_posters,117393231_319044482574871_7476069615060205341_n.jpg,ATOTALT|BURNOUT|SPOILER|TOTALBURNOUTPERFORMANCE@8.15|S/U-Westhafen|ouitzowstr108|31.OCT 7:0:00pm|Lena Marie Emrich Sylvie Fleury Nuria Fuster|Sig. Gärtner Demian Kern Sarah Lüttchen|
insta_posters,117398217_164886351841254_2289966068652627053_n.jpg,HYPERBOLE|Hollie|SPOILE=ROuitzowstr108|SPOİLERU-Westhafen|FMKF|COLLECTIVERECORD-|\/ 030RELAXXX|SHOW#1 19:00:00|SHOW#2 21:30:00|+FOODL|EP 01:|HYPERBOLE|RELEASE|DO 17.10.|FOOOL PEnkenberg|ibanga|Mariene Foth Luna Scherhaufer ini Lilo Klink|Lie Ning|
insta_posters,117401283_2382277332068466_5015546072524706000_n.jpg,Gustav Mah ler|Sym phonie N 3|Sym pho nie|or ches ter der|UdK Ber lin|Berlin er|Phil har mo nie|04 05 20 20|20 00 Uhr|Konzerteinführung um 19.15 Uhr|Dirigent: Steven Sloane|Tickets ab 15 Euro: www.udk-berlin.de/mahler|
